id;institutionType;name;voivodeship;county;community;city;street;houseNumber;localNumber;postalCode;geolocation;website;email;phone;capacity;kidsEnrolled;capacityKPO;capacityFERS;kidsEnrolledKPO;kidsEnrolledFERS;basicPricePerMonth;basicPricePerMonthKPOFERS;extendedStayOver10H;basicPricePerHour;foodPricePerMonth;foodPricePerDay;discounts;openingHours;isAdaptedToDisabledChildren;operatingEntityName;operatingEntityAddress;operatingEntityNIP;operatingEntityREGON;operatingEntityRegNoPosition;operatingEntityWebsite;businessActivitySuspended;longitude;latitude
25978/Z;Żłobek;Niepubliczny żłobek tygryski;MAŁOPOLSKIE;Kraków;Kraków-Podgórze;Kraków-Podgórze, delegatura;ul. Walerego Sławka;27;;30-633;"19.960968;50.0221462";https://zlobektygryski.com/;zlobek.walerego@gmail.com;665030360;34;33.0;0.0;0.0;0.0;0.0;1970.0 zł;0.0 zł;40.0 zł;;;19.0 zł;Zniżka - Wielodzietność/Karta Dużej Rodziny: 20.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;NIE;JOKADO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;ul. Walerego Sławka 27 lok. lu3 30-633 Kraków-Podgórze, Kraków-Podgórze, delegatura;6793254542.0;523806505.0;27551/P;https://zlobektygryski.com/;NIE;19.960968;50.0221462
2597/Z;Żłobek;"Żłobek Miejski ""Misiakowo"" w Rudzie Śląskiej";ŚLĄSKIE;Ruda Śląska;Ruda Śląska;Ruda Śląska, miasto;ul. Kościelna;35;;41-700;"18.847200271163942;50.312203832068946";https://zlobekruda.pl/;administracjazespol@zlobekruda.pl;323400175;45;45.0;;;;;1500.0 zł;0.0 zł;20.0 zł;;;10.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-17:00 ;NIE;Gmina Ruda Śląska;pl.  Plac Jana Pawła II 6 41-709 Ruda Śląska, Ruda Śląska, miasto;6411005769.0;276255424.0;524/P;https://rudaslaska.bip.info.pl/;NIE;18.847200271163945;50.31220383206895
25999/Z;Żłobek; Niepubliczny Żłobek Akademia Filemona;LUBUSKIE;Gorzów Wielkopolski;Gorzów Wielkopolski;Gorzów Wielkopolski, miasto;ul. Stanisława Żółkiewskiego;1a;;66-400;"15.2334687;52.7517524";akademiafilemona.pl;aporzuczek@o2.pl;505555630;30;30.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;28.1 zł;;;16.5 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:00-17:00 ;TAK;Fundacja na rzecz Felinoterapii Filemon;ul. Stanisława Żółkiewskiego 1 66-400 Gorzów Wielkopolski, Gorzów Wielkopolski, miasto;5993206642.0;367962690.0;16864/P;zlobek.akademiafilemona;NIE;15.2334687;52.7517524
26000/Z;Klub dziecięcy;Bursztynowy Skarb;POMORSKIE;Gdańsk;Gdańsk;Gdańsk, miasto;ul.  Starowiejska;42;;80-534;"18.647247253911953;54.39177065";;i.cudowska.zukowska@gmail.com;508180277;25;25.0;0.0;0.0;0.0;0.0;1700.0 zł;0.0 zł;;;;19.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:00-18:00 ;TAK;Rzymskokatolicka Parafia pw. św. Anny i Joachima w Gdańsku;ul.  Starowiejska 42 80-534 GDAŃSK, Gdańsk, miasto;9570848105.0;40053198.0;27579/P;;NIE;18.647247253911956;54.39177065
26001/Z;Klub dziecięcy;"""Muzyczny Domek"" Beata Kalus";ŚLĄSKIE;lubliniecki;Koszęcin;Koszęcin, wieś;ul.  Boronowska;32A;;42-286;"18.847913915562266;50.6381569";;beatak.69@o2.pl;660080335;20;17.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;50.0 zł;;;20.0 zł;;Godziny pracy: Poniedziałek 06:30-16:00 Wtorek 06:30-16:00 Środa 06:30-16:00 Czwartek 06:30-16:00 Piątek 06:30-16:00 ;NIE;"Klub dziecięcy ""Wiolinek"", klub dziecięcy "" Nutka"" Beata Kalus";;5751133052.0;150331887.0;14663/P;;NIE;18.847913915562263;50.6381569
26018/Z;Klub dziecięcy;Klub Dziecięcy ADRA w Zielonej Górze;LUBUSKIE;Zielona Góra;Zielona Góra;Zielona Góra, miasto;ul. Generała Władysława Sikorskiego;4;;65-454;"15.5061531;51.9367156";https://www.adra.pl/pomoc-dla-ukrainy/centra-integracyjne-dla-cudzoziemcow/cic-zielona-gora/;zielonagora@adra.pl;48535565757;20;;0.0;0.0;0.0;0.0;900.0 zł;0.0 zł;;;;20.0 zł;Zniżka - wysokość zniżki dla najbardziej potrzebujących uchodźców z Ukrainy lub z Białorusi będącej w najtrudniejszej sytuacji finansowej do 90%: 90.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:30-17:30 ;NIE;Fundacja ADRA Polska;ul.  Foksal 8 00-366 WARSZAWA - ŚRÓDMIEŚCIE, Warszawa - Śródmieście, dzielnica m. st. Warszawy;5252469555.0;142131189.0;25228/P;adra.pl;NIE;15.5061531;51.9367156
26019/Z;Żłobek;"Niepubliczny Żłobek ""Delfinek""";MAZOWIECKIE;miński;Sulejówek;Sulejówek, miasto;ul. Drobiarska;56;;05-070;"21.25378480877731;52.232091100000005";;zlobek@npdelfinek.pl;227833639;44;37.0;;;;;1250.0 zł;0.0 zł;;;;20.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 5.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:30-17:30 ;NIE;Europejskie Centrum Rozwoju i Rehabilitacji Spółka z ograniczoną odpowiedzialnością;ul. Drobiarska 56 05-070 , Sulejówek, miasto;8222412931.0;540316647.0;35132/P;;NIE;21.25378480877731;52.232091100000005
2601/Z;Żłobek;Żłobek w Łapach;PODLASKIE;białostocki;Łapy;Łapy, miasto;ul. Polna;27;;18-100;"22.87717;52.994706";http://przedszkole1lapy.superszkolna.pl/cms/18827/zlobek;przedszkole@p1lapy.pl;857152744;50;50.0;;;;;1500.0 zł;0.0 zł;5.0 zł;;;8.0 zł;Zniżka - ZUS - dofinansowanie do opłaty stałej, zniżka na wyżywienie z CUS-u: 100.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;Gmina Łapy;Gen. Władysława Sikorskiego 24 18-100 Łapy;9662106860.0;50659094.0;525/P;https://przedszkole1lapy.superszkolna.pl/cms/18827/zlobek;NIE;22.87717;52.994706
26020/Z;Żłobek;"Niepubliczny Żłobek ""Mądra Sowa""";MAŁOPOLSKIE;Kraków;Kraków-Nowa Huta;Kraków-Nowa Huta, delegatura;os.  Osiedle Kościuszkowskie;12A;;31-858;"20.013438689744575;50.082984652215";;zlobek.madrasowa@gmail.com;796130079;28;19.0;0.0;0.0;0.0;0.0;1799.0 zł;0.0 zł;35.0 zł;;;19.5 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;NIE;"Alicja Pasternak ""Mądra Sowa""";;5381801767.0;523879510.0;27608/P;;NIE;20.01343868974457;50.082984652215
26021/Z;Żłobek;"Niepubliczny Żłobek ""Miś"" Magdalena Matusiewicz ";WIELKOPOLSKIE;krotoszyński;Krotoszyn;Krotoszyn, miasto;os.  Osiedle Sikorskiego;7;;63-700;"17.43734304304799;51.702076500000004";zlobekmis.com.pl;madziakrot@op.pl;627257401;59;59.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;;;99.0 zł;;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:00 ;NIE;"Niepubliczny Żłobek ""Miś"" Magdalena Matusiewicz";os.  Osiedle Sikorskiego 7 63-700 Krotoszyn, Krotoszyn, miasto;6211717927.0;523726522.0;27593/P;zlobekmis.com.pl;NIE;17.43734304304799;51.7020765
26038/Z;Klub dziecięcy;Klub Dziecięcy RAINBOW;ŚLĄSKIE;żywiecki;Świnna;Świnna, wieś;ul.  Wspólna;2;;34-331;"19.2572149;49.6655804";;bryjka@wp.pl;507533688;30;20.0;0.0;0.0;0.0;0.0;800.0 zł;0.0 zł;;;;12.0 zł;Zniżka - Wielodzietność/Karta Dużej Rodziny: 10.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;P.H.U. Karolina Szlachta;;9492101526.0;241328580.0;13541/P;;NIE;19.2572149;49.6655804
26058/Z;Żłobek;RADOSNE GWIAZDKI - wyjątkowy żłobek - ORKANA;LUBELSKIE;Lublin;Lublin;Lublin, miasto;ul. Hetmańska;5;LU5;20-553;"22.50413274568652;51.23393195";www.radosnegwiazdki.pl;kontakt@radosnegwiazdki.pl;833488555;25;25.0;0.0;25.0;0.0;25.0;2010.0 zł;2010.0 zł;;;;12.5 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;TAK;CreActive Team Karolina Cala-Lewtak;;7122897101.0;60778550.0;18496/P;www.ca-team.pl;NIE;22.50413274568652;51.23393195
26079/Z;Żłobek;Żłobek Szczęśliwa Koniczynka ;DOLNOŚLĄSKIE;Wrocław;Wrocław-Krzyki;Wrocław-Krzyki, delegatura;ul.  Życzliwa;31;1;52-443;"16.988553736040902;51.06836055";;zlobek.szczesliwakoniczynka@gmail.com;665104112;34;34.0;0.0;0.0;0.0;0.0;1079.0 zł;0.0 zł;;;;20.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;Human Solutions Rafał Studziński;;6922367054.0;20713658.0;17486/P;;NIE;16.988553736040902;51.06836055
26098/Z;Żłobek;Niepubliczny Żłobek DO RE MI;MAZOWIECKIE;ciechanowski;Ciechanów;Ciechanów, miasto;ul. Wincentego Witosa;19;;06-400;"20.624033;52.8777312";;barbaralusawa@wp.pl;600031038;24;23.0;;;;;1500.0 zł;0.0 zł;;;;17.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;NIE;Agencja Artystyczna - Barbara Lusawa;;5661626897.0;146817357.0;27648/P;Wincentego Witosa 50;NIE;20.624033;52.8777312
2609/Z;Klub dziecięcy;"Domowa Akademia ""SMYK""";WARMIŃSKO-MAZURSKIE;lidzbarski;Orneta;Orneta;ul. Przemysłowa;15;a;11-130;"20.145295;54.115341";www.smykorneta.pl;magdalenachrzaszcz@poczta.onet.pl;516089655;22;9.0;0.0;0.0;0.0;0.0;2000.0 zł;0.0 zł;30.0 zł;;304.5 zł;;Zniżka - Wielodzietność/Karta Dużej Rodziny: 10.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-16:30 ;TAK;"DOMOWA AKADEMIA ,,SMYK"" MAGDALENA CHRZĄSZCZ";;5821436936.0;171012223.0;11904/P;;NIE;20.145295;54.115341
2610/Z;Żłobek;Żłobek Miejski Nr 1 Integracyjny w Białymstoku;PODLASKIE;Białystok;Białystok;Białystok, miasto;ul. Wesoła;10;;15-306;"23.151107245368955;53.12321535374252";www.zlobek1bialystok.pl;zlobek1@um.bialystok.pl;857423110;141;141.0;;;;;1500.0 zł;0.0 zł;20.0 zł;;;7.0 zł;Zniżka - Wielodzietność/Karta Dużej Rodziny: 50.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-18:00 ;TAK;Miasto Białystok;ul. Słonimska 1 15-950 Białystok, miasto;9662117220.0;50658640.0;483/P;https://www.bialystok.pl/;NIE;23.151107245368955;53.12321535374252
26118/Z;Żłobek;Słoneczny Sad by NaNa ;ZACHODNIOPOMORSKIE;Szczecin;Szczecin;Szczecin, miasto;al.  Powstańców Wielkopolskich;81;C;70-111;nan;;slonecznysaddoluje@gmail.com;535200233;24;24.0;0.0;0.0;0.0;0.0;1600.0 zł;0.0 zł;;;;14.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-17:00 ;NIE;Joanna AL ZABEN;;8521968323.0;812683921.0;3015/P;;NIE;14.5328163;53.4141518
26119/Z;Żłobek;"Niepubliczny Żłobek ""Kokardka""";MAŁOPOLSKIE;Nowy Sącz;Nowy Sącz;Nowy Sącz, miasto;ul. Bogusławy Agaty Konstanty;18;;33-300;"20.6854793;49.6100224";www.zlobekkokardka.pl;info@zlobekkokardka.pl;730770605;17;14.0;;;;;1600.0 zł;0.0 zł;;;;14.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;TAK;Przedszkola Terapeutyczne Sp. z o.o.;al. Tysiąclecia 115 34-400 Nowy Targ, Nowy Targ, miasto;7352867256.0;364729408.0;27675/P;www.niebieskakokardka.pl;NIE;20.6854793;49.6100224
2614/Z;Żłobek;Żłobek Miejski Nr 2 w Białymstoku;PODLASKIE;Białystok;Białystok;Białystok, miasto;ul. Rumiankowa;12;;15-665;"23.103237;53.121938";www.zlobek2.bialystok.pl;zlobek2@um.bialystok.pl;856613815;140;140.0;;;;;1500.0 zł;0.0 zł;20.0 zł;;;8.0 zł;Zniżka - Wielodzietność/Karta Dużej Rodziny: 50.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-17:00 ;TAK;Miasto Białystok;ul. Słonimska 1 15-950 Białystok, miasto;9662117220.0;50658640.0;483/P;https://www.bialystok.pl/;NIE;23.103237;53.121938
2615/Z;Żłobek;Zielone wzgórze;ŚLĄSKIE;Jaworzno;Jaworzno;Jaworzno, miasto;ul. Insurekcji Kościuszkowskiej;58;;43-600;"19.2813712;50.1970395";www.zlobekzielonewzgorze.pl;kontakt@zlobekzielonewzgorze.pl;604234510;15;15.0;;;;;2000.0 zł;0.0 zł;;;;19.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-17:00 ;TAK;Sismed Maja Szewczyk;;2220784861.0;243328270.0;3239/P;www.zlobekzielonewzgorze.pl;NIE;19.2813712;50.1970395
2617/Z;Żłobek;Żłobek Miejski nr 1 w Wodzisławiu Śląskim;ŚLĄSKIE;wodzisławski;Wodzisław Śląski;Wodzisław Śląski;os. XXX Lecia;61;;44-286;"18.45834383991242;50.01080293898693";www.zlobek.wodzislaw-slaski.pl;zlobekmiejski01@wp.pl;324450438;50;50.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;100.0 zł;;;22.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;NIE;Gmina Wodzisław Śląski;ul.  Bogumińska 4 44-300 Wodzisław Śląski, Wodzisław Śląski, miasto;6471277603.0;276258612.0;476/P;https://wodzislaw-slaski.pl/;NIE;18.45834383991242;50.01080293898693
26198/Z;Żłobek;EkoPuchatek Żłobek Niepubliczny ;POMORSKIE;wejherowski;Reda;Reda, miasto;ul.  Obwodowa;26;;84-240;"18.362110050943397;54.5942255";www.ekopuchatek.pl;ekopuchatekprzedszkole@gmail.com;735984832;13;13.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;;;;14.5 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-18:00 ;NIE;EkoPuchatek Ekologiczne Przedszkole Językowe;;5882438556.0;;13510/P;;NIE;18.3621100509434;54.5942255
2619/Z;Żłobek;Gminny Żłobek w Dąbrowie Zielonej z oddziałem w Olbrachcicach 146;ŚLĄSKIE;częstochowski;Dąbrowa Zielona;Dąbrowa Zielona, wieś;pl. Plac Kościuszki;44;;42-265;"19.557690120010385;50.84250479995714";http://www.przedszkoledz.pl/asp/pl_start.asp?typ=14&sub=1&menu=44&strona=1;gzdz@op.pl;501961408;20;16.0;;;;;400.0 zł;0.0 zł;;;;6.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:30-15:30 Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:30-15:30 ;TAK;Gmina Dąbrowa Zielona;pl.  Plac Kościuszki 31 42-265 Dąbrowa Zielona, Dąbrowa Zielona, wieś;9492195763.0;151397902.0;487/P;www.dabrowazielona.pl;NIE;19.557690120010385;50.84250479995714
26200/Z;Żłobek;Żłobek Przyjaciele Kubusia Puchatka;POMORSKIE;wejherowski;Wejherowo;Wejherowo, miasto;ul.  Judyckiego;11;-;84-200;"18.2460691;54.6033335";www.przedszkolewejherowo.pl;wejherowoppkp@org.pl;506117419;71;35.0;0.0;0.0;0.0;0.0;1050.0 zł;0.0 zł;;;100.0 zł;;Zniżka - Wielodzietność/Karta Dużej Rodziny: 10.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 5.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-17:00 ;TAK;Przyjaciele Kubusia Puchatka spółka z ograniczoną odpowoiedzialnością;ul.  Harcerska 23a lok. - 84-200 WEJHEROWO, Wejherowo, miasto;5882450184.0;383593954.0;27768/P;www.przedszkolewejherowo.pl;NIE;18.2460691;54.6033335
26203/Z;Żłobek;ŻŁOBEK HAPPYFEET 1;MAZOWIECKIE;Warszawa;Warszawa - Wawer;Warszawa - Wawer, dzielnica m. st. Warszawy;al.  Aleja Dzieci Polskich;49;;04-730;"21.199279705127758;52.2089255";;BIURO@HAPPYFEET.EDU.PL;222302128;45;;0.0;0.0;0.0;0.0;0.0 zł;0.0 zł;;;;20.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:30-17:30 ;NIE;MOUNTAIN PROFESSIONAL LTD SPÓŁKA KOMANDYTOWA;ul. Grzybowska 87 00-844 WARSZAWA - WOLA, Warszawa - Wola, dzielnica m. st. Warszawy;5272889786.0;383063469.0;25057/P;;NIE;21.19927970512776;52.2089255
2620/Z;Żłobek;Żłobek oddział nr 1 ( Zespół Żłobka i Klubów Dziecięcych siedziba: ul. B.Prusa 253A);ŚLĄSKIE;Sosnowiec;Sosnowiec;Sosnowiec, miasto;ul. Wojska Polskiego;19;;41-219;"19.177438712387083;50.263056749081045";www.zlobekmiejski.sosnowiec.pl;zmsc@sosnowiec.edu.pl;322996927;65;59.0;;;;;1500.0 zł;0.0 zł;50.0 zł;;;9.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-17:00 ;NIE;Gmina Sosnowiec;ul.  Aleja Zwycięstwa 20 41-200 Sosnowiec, Sosnowiec, miasto;6443453672.0;276255482.0;488/P;www.sosnowiec.pl;NIE;19.177438712387083;50.263056749081045
2621/Z;Żłobek;"Niepubliczny Żłobek ""PEPA""";ŚLĄSKIE;pszczyński;Pawłowice;Pawłowice;ul. Pukowca;4;;43-251;"18.704280782849;49.96231055";http://zlobek-pepa.pl/;zlobek-pepa@wp.pl;533572746;60;52.0;0.0;0.0;0.0;0.0;1900.0 zł;0.0 zł;;;;18.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;Alvic investment s.c. Monika Mamak, Karol Mamak;ul.  Libowiec 31 lok. a 44-337 Jastrzębie-Zdrój, Jastrzębie-Zdrój, miasto;6332169206.0;240839426.0;3069/P;;NIE;18.704280782849;49.96231055
2622/Z;Żłobek;"Centrum Zabawy i Rozwoju ""ELFIK""";ŚLĄSKIE;Sosnowiec;Sosnowiec;Sosnowiec;ul. Prosta;12a;;41-200;"19.11551401591027;50.27706950359658";www.elfik.pl;info@elfik.pl;604472570;50;27.0;0.0;0.0;0.0;0.0;1550.0 zł;0.0 zł;30.0 zł;;;18.0 zł;Zniżka - Wielodzietność/Karta Dużej Rodziny: 10.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% Zniżka - 0 zł opłaty wpisowej przy zapisie rodzeństwa lub dla Rodziców posiadających  Kartę Dużej Rodziny: 99.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-18:00 ;NIE;"Centrum Zabawy i Rozwoju"" Elfik"" Agata Marszałek";;6442318535.0;240903029.0;3108/P;www.elfik.pl;NIE;19.11551401591027;50.27706950359658
26238/Z;Żłobek;Żłobek Happy Kids Academy ;MAZOWIECKIE;Warszawa;Warszawa - Mokotów;Warszawa - Mokotów, dzielnica m. st. Warszawy;ul.  Jadźwingów;22A;;02-692;"21.00178836560742;52.172216250000005";;jadzwingow@happykidsacademy.pl;600012253;12;;0.0;0.0;0.0;0.0;2100.0 zł;0.0 zł;;;;20.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:30-18:00 ;NIE;PRO EDUKADO Kempka, Kwiatkowska Sp. J.;ul. Giordana Bruna 9 lok. 235 02-594 WARSZAWA - MOKOTÓW, Warszawa - Mokotów, dzielnica m. st. Warszawy;5213590459.0;142747619.0;27828/P;Bruna, 9;NIE;21.00178836560742;52.172216250000005
26239/Z;Żłobek;Żłobek Tygrysek w Głuchowie;PODKARPACKIE;łańcucki;Łańcut;Głuchów, wieś;;484;;37-100;"22.270929;50.0810118";tygrysek-przedszkole.pl;tygrysekbiuro@gmail.com;785195063;22;13.0;0.0;22.0;0.0;13.0;1500.0 zł;1500.0 zł;;;;15.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-18:00 ;NIE;Tygrysek S.C. E. Walawender i M. Golenia; 350A 37-111 Rakszawa, Rakszawa, wieś;8151797756.0;180992588.0;11939/P;www.tygrysek-przedszkole.pl;NIE;22.270929;50.0810118
2623/Z;Żłobek; Niepubliczny Żłobek ALADYN  ;ŚLĄSKIE;tarnogórski;Świerklaniec;Świerklaniec, wieś;ul. Tarnogórska;101;;42-622;"18.9333662;50.436802";http://www.przedszkolealadyn.pl;biuro@przedszkolealadyn.pl;797847101;36;24.0;;;;;1500.0 zł;0.0 zł;;;;15.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;NIE;Aladyn Magdalena Skalska;ul. Tarnogórska 101 42-622 Świerklaniec, Świerklaniec, wieś;6451982310.0;276294335.0;490/P;WWW.PRZEDSZKOLEALADYN.PL;NIE;18.9333662;50.436802
26240/Z;Żłobek;Żłobek Elfiki;DOLNOŚLĄSKIE;Wrocław;Wrocław-Fabryczna;Wrocław-Fabryczna, delegatura;ul.  Legnicka;49E;;54-203;"16.9843034;51.1113976";zlobekelfiki.eu;bok@zlobekelfiki.pl;786136112;72;57.0;0.0;0.0;0.0;0.0;1665.0 zł;0.0 zł;200.0 zł;;;24.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-17:30 ;NIE;Żłobki Elfiki Warzywoda sp. k.;ul.  Bolesława Krzywoustego 287 51-310 WROCŁAW-PSIE POLE, Wrocław-Psie Pole, delegatura;8943092209.0;366171695.0;2282/P;zlobekelfiki.pl;NIE;16.9843034;51.1113976
26258/Z;Klub dziecięcy;Klub Dziecięcy Zaczarowany Ołówek ;WARMIŃSKO-MAZURSKIE;giżycki;Ryn;Ryn, miasto;ul.  Szkolna;8;;11-520;"21.542226428161307;53.93692059999999";;zlobek_ryn@wp.pl;500156097;30;23.0;0.0;0.0;0.0;0.0;1600.0 zł;0.0 zł;;;;14.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-16:30 ;NIE;"Centrum edukacji, zabawy i rozwoju dzieci ""Małe Misie"" Magdalena Gajewska";;8451848966.0;280291552.0;1715/P;www.zlobekgizycko.pl;NIE;21.542226428161307;53.93692059999999
26259/Z;Żłobek;"Integracyjny Żłobek ""URWIS""";KUJAWSKO-POMORSKIE;Grudziądz;Grudziądz;Grudziądz, miasto;ul. Ludwika Waryńskiego;102;;86-300;"18.810511178045275;53.486597190423964";www.edukacja.grudziadz.com;info@edukacja.grudziadz.com;793107395;71;71.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;;;300.0 zł;;Zniżka - Dziecko niepełnosprawne lub wymagające szczególnej opieki: 100.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-7:01 ;TAK;I. Majorke, S.Dróbka, S. Krauze działający w ramach spółki cywilnej Grudziądzki Ośrodek Edukacji SPINAKER s.c.;ul. Ludwika Waryńskiego 104 86-300 GRUDZIĄDZ, Grudziądz, miasto;8762460425.0;341597956.0;27829/P;www.edukacja.grudziadz.com;NIE;18.810511178045275;53.48659719042397
2625/Z;Żłobek;"Niepubliczny Żłobek ""Calineczka""";ŚLĄSKIE;Sosnowiec;Sosnowiec;Sosnowiec;Bracka;18;;41-205;"19.129137;50.290803";www.przedszkolecalineczka.pl;www.przedszkolecalineczka@onet.pl;667577272;33;19.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;;;;19.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-18:00 ;NIE;Calineczka sp.z o.o.;ul.  Bracka 18 41-205 Sosnowiec, Sosnowiec, miasto;6443504688.0;243383620.0;493/P;www.przedszkolecalineczka.pl;NIE;19.129137;50.290803
26260/Z;Klub dziecięcy;Wesoły Zakątek ;ŚLĄSKIE;bielski;Jasienica;Międzyrzecze Górne, wieś;;537;;43-392;"18.95495674208184;49.8398757";wesolemaluchy.pl;wesolyzakatek@wesolemaluchy.pl;507507907;10;10.0;0.0;0.0;0.0;0.0;1550.0 zł;0.0 zł;;;;16.0 zł;Zniżka - zniżka dla bliźniaków : 7.0% ;Godziny pracy: Poniedziałek 7:00-16:30 Wtorek 7:00-16:30 Środa 7:00-16:30 Czwartek 7:00-16:30 Piątek 7:00-16:30 ;NIE;Wesoły Zakątek; 537 43-392 JASIENICA, Międzyrzecze Górne, wieś;5472077426.0;523718310.0;27792/P;wesolemaluchy.pl;NIE;18.95495674208184;49.8398757
26261/Z;Żłobek;Minilandia;PODLASKIE;Białystok;Białystok;Białystok, miasto;al. Aleja Jana Pawła II;59;U1;15-753;"23.102425;53.1400591";;minilandiabialystok@gmail.com;609245196;15;13.0;;;;;1850.0 zł;0.0 zł;;;;17.5 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-16:30 ;NIE;Minilandia Katarzyna Łuszyńska;al. Aleja Jana Pawła II 59 lok. U1 15-753 Białystok, Białystok, miasto;9662072397.0;388039808.0;27794/P;;NIE;23.102425;53.1400591
26262/Z;Klub dziecięcy;AGUGU KLUB MALUCHA SPÓLKA CYWILNA;WARMIŃSKO-MAZURSKIE;elbląski;Pasłęk;Pasłęk, miasto;ul. 3 Maja;16;;14-400;"19.6609622;54.0583472";;akarulewska@wp.pl;791202414;12;12.0;0.0;0.0;0.0;0.0;900.0 zł;0.0 zł;;;;15.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;AGUGU KLUB MALUCHA ALICJA KARULEWSKA WSPÓLNIK SPÓŁKI CYWILNEJ;;5783143349.0;386909754.0;16649/P;;NIE;19.6609622;54.0583472
